Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Total_EMI_per_month
CUS_0xbed,Tanr,47,712-52-3134,Media_Manager,42074.42,4,1,7,3.0,Good,211.92,22.65287287863623
CUS_0x36ad,Desaig,21,372-50-6035,Lawyer,70142.36,9,8,19,6.0,Bad,2242.31,382.3745533483969
CUS_0xaf0a,Peter Rudegeairv,35,457-86-1277,Media_Manager,141164.6_,5,6,9,1.0,Standard,285.59,138.83027758061922
CUS_0x83d7,Catherined,34,677-56-4737,Architect,21709.07,3,4,8,3.0,Good,1047.3,0.0
CUS_0x320d,Rhysu,29,740-82-5152,Entrepreneur,122725.48,0,5,1,0.0,Good,1080.92,79.27435075074544
CUS_0x9e18,Woodalle,22,403-95-3770,Teacher,31206.11,8,5,15,8.0,Standard,252.11,102.28425999440572
CUS_0x4029,Ross Kerbera,45,608-72-7122,Architect,17077.4,9,10,29,10.0,Bad,2577.55,64.17188712598109
CUS_0x99a,Deepai,21,323-97-0374,Doctor,76650.12_,8,7,8,5.0,Standard,1636.01,129.620923481767
CUS_0x90f8,Kohs,44,476-75-1739,Teacher,39594.66,4,5,8,1.0,Good,1081.66,87.05875180520201
CUS_0xa5d1,Deepay,37,734-18-4220,Media_Manager,20269.93,7,6,29,8.0,Bad,4459.5,91.86855636585312
CUS_0x2390,Doeringh,21,020-36-4985,Musician,7314.55,10,6,31,6.0,Bad,2096.83,18.36394527272189
CUS_0x4bc0,Lucyr,29,339-47-9573,Manager,71534.68,7,7,34,11.0,Standard,2094.49,109.0456271312008
CUS_0x21ac,Ermanz,27,333-78-2654,Developer,55593.99000000001,7,6,30,11.0,Standard,1314.25,269.03323381766097
CUS_0x2d14,Katharinar,35,086-99-1836,Writer,18995.89_,2,3,6,4.0,Good,953.75,0.0
CUS_0x29bf,Sakari Suoninens,22,600-61-7210,Writer,42870.09,5,4,12,8.0,Standard,840.82,106.62300671991356
CUS_0x7dd,Matthias Sobolewskiu,46,507-09-1349,Lawyer,27589.12,4,5,15,0.0,Standard,99.33,22.087933891272627
CUS_0x8752,Mikolajczaku,32,175-52-9172,Lawyer,12050.595,6,4,20,3.0,Standard,144.29,7.167790767928642
CUS_0x5563,Luke Bakerq,43,589-80-1768,Manager,14791.06_,7,8,15,7.0,Bad,2292.04,22.194640475743352
CUS_0x3340,David Sheppardp,21,665-08-8202,Teacher,96040.56,2,5,3,1.0,Good,105.89,182.19190935930465
CUS_0x172d,Carrelx,38,587-57-4370,Musician,57242.61,9,1073,19,10.0,Bad,4841.18,144.39087940232832
CUS_0x843e,Kreijgerz,53,654-01-6120,Writer,15617.35,0,2,1,1.0,Good,258.68,26.45046765013421
CUS_0x228c,Strupczewskij,25,927-99-0920,Teacher,23977.89,3,5,16,3.0,Standard,423.36,72.00967241916908
CUS_0x6a9a,Alistair Barrw,31,505-48-2187,Media_Manager,10484.96,10,6,23,12.0,Bad,3345.76,59.77990402325282
CUS_0x415,Moonv,27,710-72-5711,Lawyer,7534.185,8,7,25,11.0,Bad,2391.27,17.492476937240518
CUS_0xba92,Luciag,38,847-80-5900,Writer,145114.16,1,7,9,4.0,Good,791.96,0.0
CUS_0x90ef,Steven C.n,53,096-71-6003,Doctor,17411.26,1,2,9,2.0,Good,797.16,24.10314259915245
CUS_0x6736,Stolli,27,025-90-1066,Musician,39593.77,2,1,5,4.0,Good,1460.41,78.73686094293899
CUS_0x84c9,Nicolaciv,55,779-66-2573,Lawyer,88044.6,5,4,5,2.0,Good,344.46,0.0
CUS_0x6a11,dee,35,064-35-8820,Media_Manager,33352.41,6,4,10,4.0,Standard,1422.2,34.54105452810957
CUS_0xbcc8,Anna Drivere,30,420-90-0566,Engineer,14000.59,3,1410,4,1.0,Good,1062.47,20.25217484275664
CUS_0x1ec9,Yoko Kubotai,45,503-13-4318,Entrepreneur,18756.78,10,6,22,10.0,Bad,3536.4,77.47870599008185
CUS_0xacf7,Viswanathay,51,918-95-7408,Mechanic,142544.36,0,4,3,1.0,Good,855.55,0.0
CUS_0xa5ee,Hyunjoo Jint,49,872-11-6292,Manager,22158.995,2,5,5,0.0,Good,720.06,18.407980878126672
CUS_0x2443,Papachristouy,44,502-72-1663,Writer,8776.715,6,6,24,10.0,Bad,4311.42,26.251833673578968
CUS_0xbb6c,N.p,25,181-72-5400,Teacher,62855.32,10,5,31,10.0,Bad,1320.27,396.6898172658209
CUS_0x9a2c,Polina Devittv,24,485-92-4277,Writer,3656455.0,2,5,3,2.0,Good,93.91,0.0
CUS_0xab65,Tim Kellym,18,514-55-7653,Accountant,36368.77,7,3,12,1.0,Standard,347.66,83.04488446676766
CUS_0x716,Greg Roumeliotisv,44,356-20-4069,Lawyer,18897.13,9,7,32,10.0,Bad,3351.81,87.47634547871667
CUS_0x708f,Koh Guiw,27,084-46-9177,Journalist,38378.18,7,10,34,9.0,Bad,2056.14,99.13710904495196
CUS_0x97d1,Cyntia Barrerax,32,280-76-3810,Media_Manager,37885.46_,4,7,22,6.0,Standard,2618.46,122.5557919062829
CUS_0x859a,Malathi Nayakm,22,526-81-2313,Musician,37968.01,2,5,5,1.0,Good,745.43,65.01749123560772
CUS_0x9a18,Barlynp,42,401-98-9699,Musician,40517.81,1,2,2,0.0,Good,1491.23,25.059561734064918
CUS_0x9730,George Georgiopoulosp,31,637-99-8103,Teacher,55246.77,4,4,20,4.0,Standard,1818.27,71.20560632937118
CUS_0x30df,Melaniet,37,087-14-9721,Manager,122579.04,1,3,1,2.0,Good,1421.67,207.00407351489392
CUS_0xb024,Isabely,20,145-30-4355,Scientist,14176.215,7,4,7,7.0,Standard,399.68,19.215651989726823
CUS_0xbe5c,Groverp,30,861-80-8543,Journalist,8820.825,8,7,19,12.0,Bad,4415.47,43.69797940650668
CUS_0x9c49,Don Durfeeo,34,506-39-1870,Developer,66092.25,4,3,16,5.0,Standard,1209.6,150.0105461755896
CUS_0xb675,Moonk,39,579-70-0511,Teacher,9436.415,7,9,28,7.0,Bad,3073.02,41.32276573373212
CUS_0xb2a1,eyy,21,007-64-5386,Developer,14006.745,6,4,7,4.0,Standard,1347.31,64.2366789766586
CUS_0xb745,Alister Bulll,40,230-68-7913,Developer,60515.32,7,6,5,318.0,Good,1357.57,34.489544685295726
CUS_0x1d64,Estellet,26,589-05-3779,Teacher,73627.68,6,6,19,4.0,Standard,946.92,67.09929401286057
CUS_0x803c,Davidm,18,941-91-2197,Entrepreneur,24883.01,4,5,7,2.0,Standard,646.05,37.38055366957315
CUS_0x3ce7,Rhys Jonesb,25,110-85-1519,Architect,7269.655,6,9,21,6.0,Bad,4399.03,33.849090392399376
CUS_0xc4f,Huw Jonesn,34,955-02-8112,Media_Manager,16609.08,4,5,20,4.0,Standard,606.57,13.544572983683068
CUS_0x8a36,Kristeny,37,509-64-1439,Entrepreneur,34102.64,7,5,26,6.0,Bad,4057.35,140.11980298030753
CUS_0x54b,Evaa,31,468-64-0497,Architect,55209.81,5,3,23,1786.0,Standard,1922.82,231.9278112182
CUS_0x2038,Daria Sito-Sucicd,33,563-29-1145,Mechanic,29818.78,4,4,7,6.0,Good,702.2,45.97729868724507
CUS_0x58ef,Mirna Sleimanv,31,259-60-9040,Doctor,57776.52,4,4,3332,5.0,Standard,189.28,0.0
CUS_0xbebc,Economics Correspondentj,43,961-21-1989,Musician,18968.18,901,7,8,7.0,Standard,1795.52,39.52509890436848
CUS_0x8916,Nicola Leskep,41,272-25-4840,Architect,54908.22,4,3,6,6.0,Standard,1282.04,0.0
CUS_0x6159,Rhys Jonesl,39,893-00-5940,Scientist,133670.48,3,3,20,5.0,Standard,1160.13,263.5778484406841
CUS_0xbe0a,Herbert Lashi,50,410-95-7076,Doctor,173721.16,5,5,3,4.0,Good,905.23,124.86763481303726
CUS_0xafeb,ernie Woodalls,21,053-68-3074,Manager,15910.33,1264,8,21,6.0,Bad,4760.65,117.30105086642772
CUS_0x5dd0,Ferreira-Marquesv,34,236-43-2661,Journalist,20058.555,1298,3,4,2.0,Good,390.98,35.39825995212125
CUS_0x24e8,Rachelle Younglaig,41,418-89-9094,Media_Manager,17725.57,330,9,20,10.0,Standard,2074.18,83.57842009904834
CUS_0x6081,Poornima Guptay,45,424-83-6470,Mechanic,156470.0,1,3,8,3.0,Good,1382.45,261.8310155128568
CUS_0x556e,Wheatleyh,31,194-83-8692,Accountant,11889.26,5,4,2194,2.0,Standard,351.01,23.455595391365737
CUS_0x6eee,Daniel Flynnu,54,215-69-1291,Engineer,73579.8,4,5,7,4.0,Good,1226.97,100.29869456799568
CUS_0xa791,Lucia Mutikanie,22,582-81-5952,Architect,35970.54,5,6,3,0.0,Good,1351.29,51.1878304266636
CUS_0xd78,Brenda Gohc,26,884-85-6493,Engineer,83642.91,3,5,6,4.0,Standard,793.04,0.0
CUS_0x4829,Blinchn,48,070-79-0780,Media_Manager,14180.935,4,6,8,0.0,Good,1019.14,0.0
CUS_0xbb82,Elzio Barretoc,32,847-83-6051,Architect,51886.18,8,7,7,8.0,Standard,1390.84,155.65671244900733
CUS_0xb517,Doris Frankelb,37,789-03-7943,Musician,75605.82,0,3,4,7.0,Good,131.13,0.0
CUS_0x929a,Davidb,35,108-81-3545,Lawyer,10263.79,5,3,12,2.0,Good,730.77,6.814611210325142
CUS_0x8e30,Frewy,19,080-35-3013,Musician,36938.82,8,6,13,7.0,Standard,771.6,112.27276566418269
CUS_0xb982,Richard Leongk,52,688-83-9384,Accountant,59494.14,0,4,2,0.0,Good,662.71,31.134100740407924
CUS_0x7080,Barkinp,39,026-31-3577,Teacher,58774.86,7,6,17,12.0,Bad,2083.26,290.944961713005
CUS_0x744f,Maashov,26,528-53-4876,Doctor,9527.09,8,8,32,6.0,Bad,4208.66,61.72952603793203
CUS_0x99d4,Kevine,37,617-22-3560,Teacher,20592.97,6,4,12,5.0,Standard,1555.94,85.28357880109834
CUS_0xb1cd,Julien Toyerv,51,350-77-3663,Scientist,72783.06,6,5,17,2.0,Standard,752.52,31.7516884101614
CUS_0x4a05,Martinne Gellerw,24,100-32-8737,Entrepreneur,50051.28,6,9,34,9.0,Bad,1936.41,102.95644079731524
CUS_0x893f,Qing Kevinb,43,437-40-9812,Media_Manager,53956.32,4,6,12,0.0,Standard,432.92,55137.0
CUS_0x9428,Stevej,30,637-66-0198,Engineer,49099.68,8,8,25,9.0,Bad,2172.68,300.72569194295744
CUS_0x2208,Ryan Vlastelicax,37,322-64-6039,Entrepreneur,78956.73,7,1283,14,9.0,Standard,436.82,128.55865363961078
CUS_0x8e94,Pascale Denisa,55,055-08-1093,Architect,87621.78,4,4,2,1.0,Good,1074.35,282.79948306595867
CUS_0xadc4,Lauren Tarah,34,640-99-9965,Lawyer,31506.9_,6,10,34,7.0,Standard,1612.7,115.72383994306948
CUS_0x3060,Danielt,22,657-71-7552,Developer,40923.34,6,6,24,7.0,Bad,4654.92,244.1355914478779
CUS_0xb915,Hiratan,31,647-84-4933,Lawyer,37896.71,5,5,3,4.0,Good,657.12,86.02948648940674
CUS_0x39a0,Guillaumeo,33,365-78-5880,Scientist,74005.12,6,8,19,7.0,Standard,2170.45,190.9110895600943
CUS_0x5ebc,Christiaan Hetznere,40,685-29-3104,Writer,19026.7_,8,6,31,9.0,Bad,3232.75,54.39768772194044
CUS_0x2aed,Huwk,43,650-64-2134,Engineer,79794.6,8,4,7,5.0,Standard,830.5,224.72467629518508
CUS_0xc063,Kimt,26,987-95-1111,Entrepreneur,14403.39,5,4,8,4.0,Standard,2630.82,23.30431520748057
CUS_0x5e6a,Natsukom,38,253-27-5552,Engineer,31762.34,3,6,7,4.0,Standard,175.33,29.97996010831004
CUS_0x9f20,Moira Herbsta,53,347-03-5379,Engineer,29491.67_,5,3,3,3.0,Good,862.64,14.67432172052166
CUS_0x922,Alanl,31,278-74-1400,Architect,33599.08,5,5,13,4.0,Standard,743.6,95.59666049476527
CUS_0x9937,Lorraineo,45,429-15-7646,Musician,83930.72_,9,6,22,7.0,Bad,1479.71,220.1984404538285
CUS_0x5929,Kazunori Takadao,37,788-65-1538,Teacher,8906.395,10,5,25,9.0,Bad,3037.28,34.32047258759422
CUS_0xb518,Nobuhirot,49,067-00-6687,Accountant,127855.83,5,7,1,3.0,Good,534.08,366.5126140553315
CUS_0xbc0c,Rascoey,50,157-90-1957,Scientist,32637.88,5,5,10,3.0,Standard,1061.77,69.57405666463872
CUS_0x446c,Krauskopfj,43,289-16-4830,Media_Manager,8177.41,7,10,22,2460.0,Standard,1370.66,47.56149170415456
CUS_0xaa81,B.d,47,727-73-8883,Engineer,58853.46_,5,4,8,4.0,Good,143.61,111.75911013537257
CUS_0x7411,Conor Humphriesy,20,987-04-1406,Engineer,55473.22,5,6,7,4.0,Good,160.87,180.34340787973136
CUS_0x50fe,Leongs,42,721-27-1795,Architect,20597.09,5,5,18,5.0,Standard,571.1,41.8474661811338
CUS_0xa009,Rick Rothackert,26,534-99-4357,Architect,39089.09,2,4,1,3.0,Good,474.96,53.51555399860234
CUS_0x9680,Nick Zieminskiw,26,049-07-6085,Teacher,33411.91,7,6,8,4.0,Standard,876.74,61.26719603186614
CUS_0xc491,Nicola Leskeq,35,878-88-0534,Developer,36787.05,7,7,10,0.0,Good,540.29,0.0
CUS_0xb646,Dimmockr,26,565-33-6888,Developer,36685.74,6,7,24,9.0,Bad,3524.86,270.4127935703482
CUS_0x4bf4,Kaneb,40,761-39-6887,Manager,17150.815,1,5,3,4.0,Good,579.9,0.0
CUS_0x997,enw,25,914-87-9289,Mechanic,23681.87,3,5,15,0.0,Standard,1433.17,41.64279281869779
CUS_0xbe70,John Whitesidesl,41,071-52-3069,Mechanic,7243.44,7,10,33,12.0,Standard,2621.26,18.973084237920684
CUS_0x91ca,Neil Chatterjeec,44,605-33-9348,Scientist,32361.61,4,3,19,8.0,Standard,1171.75,34.35693326115831
CUS_0x41c9,Matt Smithd,52,274-12-3426,Musician,12659208.0,1,1,6,3.0,Good,431.77,111.15588436869808
CUS_0x6993,Stempelw,45,231-37-0491,Developer,34146.86,4,7,1,1.0,Good,163.0,56.334345300507024
CUS_0x9230,Matt Falloonq,24,049-60-8430,Journalist,94498.95,8,6,15,3.0,Standard,1432.94,3235.0
CUS_0x93e,Alina Selyukhi,43,061-94-6784,Accountant,20799.59,2,5,7,0.0,Good,33.25,0.0
CUS_0xc56c,Patrickh,41,897-95-5360,Doctor,59703.03,6,6,13,5.0,Standard,1795.28,295.16766006663084
CUS_0x119e,Rodrigol,37,498-27-0676,Mechanic,63601.48,3,7,15,6.0,Standard,1191.91,184.6916345620093
CUS_0x7b52,David Henryw,35,015-91-6589,Developer,14387.47_,7,7,17,6.0,Bad,4335.68,80.33755405850793
CUS_0x85bb,Chanb,50,549-77-8639,Writer,20203.625,0,5,5,4.0,Good,318.06,0.0
CUS_0x3091,Deepaj,34,571-59-9270,Developer,76992.72,6,7,33,9.0,Standard,1594.5,284.94280397625545
CUS_0x5e99,"""Johni",43,446-38-0435,Mechanic,56001.15,3,6,8,8.0,Standard,1347.83,88.30262558587714
CUS_0x74d2,Peter Griffithse,31,152-76-6067,Writer,21205.82,3,3,3,3.0,Good,848.17,0.0
CUS_0x74a6,Rodrigoi,49,702-84-4647,Engineer,16199.955,3,7,7,0.0,Good,446.66,39.78232570111753
CUS_0x2a79,Sineadm,34,888-64-2878,Doctor,88606.92,5,5,9,0.0,Standard,518.87,61.24107455089951
CUS_0x4696,Paul Carreln,23,422-83-4403,Accountant,46783.08,3,7,20,6.0,Standard,1558.33,236.3197006260011
CUS_0x747a,Sarahm,31,491-04-3523,Manager,88072.59,3,5,5,0.0,Standard,1060.69,259.432393335221
CUS_0x351d,Cheex,40,474-20-5541,Musician,146771.72,5,4,19,1.0,Standard,48.79,15557.0
CUS_0x12cc,Lauren Tarat,30,761-36-5969,Developer,20521.36,10,1241,17,10.0,Standard,1896.78,42.15204181287907
CUS_0x9664,Greg Roumeliotise,19,629-85-9674,Manager,15197.25,7,6,20,10.0,Bad,3323.17,89.07717529271261
CUS_0x8e89,Kate Holtonw,32,059-84-1813,Accountant,32763.42,4,3,1,3.0,Good,284.34,53.77655109087889
CUS_0xafa8,Josephn,20,690-70-6950,Teacher,16832.68,5,4,11,4.0,Good,516.43,10.592721894069614
CUS_0x2665,Kolkern,36,366-98-6938,Accountant,65000.73,7,4,18,0.0,Standard,1346.77,151.8025374221666
CUS_0x5f2f,Cawthornee,18,649-29-0292,Scientist,18083.015,0,5,6,3.0,Good,796.31,8.350875465140536
CUS_0x64c9,Mikolajczake,27,717-48-4776,Architect,68487.03,8,4,238,8.0,Standard,428.4,208.09228807867248
CUS_0x705d,Charlien,23,168-38-5634,Manager,44438.41,3,2,10,4.0,Good,835.14,32.458984488919874
CUS_0x80fd,Berniez,36,203-81-2427,Developer,41509.62,7,8,23,10.0,Standard,2435.57,156.06564783890218
CUS_0x752b,Nick Browni,25,863-32-1538,Accountant,114919.56_,3,5,9,2.0,Good,141.69,0.0
CUS_0x8c2c,Jane Leew,20,955-06-8786,Developer,91532.61,4,3,5,3.0,Good,1211.41,201.69851632295868
CUS_0x3439,Steve Slaterv,48,223-23-5210,Doctor,29112.32,2,1,6,4.0,Good,1263.31,28.037409483288823
CUS_0x8fb8,Paulz,34,430-79-5000,Journalist,9916.865,8,7,34,7.0,Bad,1968.73,18.53067554558929
CUS_0x9e56,Alistaird,24,773-16-8211,Musician,28195.29,3,4,11,8.0,Good,1281.29,148.31726790101834
CUS_0x3595,Alexf,44,578-52-7354,Musician,33276.28,4,4,11,4.0,Good,371.78,68.75598032938957
CUS_0x4630,Jennifere,42,654-75-2504,Scientist,29086.41,4,7,13,6.0,Standard,1394.56,15.519659916164308
CUS_0x1bf1,Robin Emmottz,54,221-93-6876,Lawyer,43754.32,5,7,7,2.0,Good,515.73,35.37456945736109
CUS_0xacab,Lincoln Feastq,48,489-93-0775,Engineer,84114.6,8,7,16,3.0,Standard,779.09,156.53144197503752
CUS_0xa509,Spicern,27,501-02-4055,Engineer,130210.2,7,4,5,4.0,Standard,61.98,68.89613596665514
CUS_0x687f,Elzio Barretoy,45,877-31-3897,Accountant,10482.625,3,4,12,6.0,Standard,144.95,61.00202532705736
CUS_0x640a,Hellerw,32,446-54-8731,Architect,10344.865,326,8,22,12.0,Bad,2528.61,14.493806770729725
CUS_0xc140,Poornima Guptaj,20,982-14-9347,Entrepreneur,17844.19,4,6,14,4.0,Standard,84.95,53.39852232555625
CUS_0x2ce6,Masond,44,140-24-8696,Mechanic,143570.8,1,4,5,1.0,Good,1331.5,123.31105609057316
CUS_0x5984,Jim Wolfk,27,401-11-2941,Engineer,59992.12,6,9,22,8.0,Bad,2600.85,349.33072313952937
CUS_0x3e09,Ridleyi,32,110-68-4678,Journalist,7184.235,6,8,31,8.0,Bad,2331.6,33.17812636641022
CUS_0x3f62,Callusc,36,273-95-4723,Architect,77594.48,10,10,29,6.0,Standard,1360.54,138.83440212177842
CUS_0x7fe2,Swethau,35,517-05-0352,Developer,84604.8,4,5,14,2.0,Standard,756.43,80.24070813024305
CUS_0x7f2c,Rick Rothackern,50,866-34-6909,Developer,26596.91,6,7,13,0.0,Standard,841.28,48.64067964960226
CUS_0x9cb8,Greg Roumeliotisx,21,551-17-7639,Media_Manager,73675.65,5,4,20,2.0,Standard,56.92,31.60653481855623
CUS_0x20bf,Shalal-Esah,22,624-83-4933,Developer,22380.18,5,6,14,6.0,Standard,939.02,37.91546682524572
CUS_0x6bad,Leika Kiharac,42,415-46-9238,Scientist,12144.58,4,5,7,2.0,Standard,1292.76,23.119784466893957
CUS_0xa414,Seetharamans,22,545-94-2096,Journalist,19627.93,0,7,12,2.0,Good,141.58,51.00037095678686
CUS_0x4bdc,Jessica Wohlw,22,399-73-2521,Teacher,35007.33,5,2,2,1.0,Good,733.96,0.0
CUS_0x15c4,Sue Zeidlerd,37,267-54-6899,Journalist,21093.41,1,5,10,3.0,Good,694.73,29.95903656698448
CUS_0x471f,Emilyu,24,220-69-1489,Manager,31977.44,10,9,23,8.0,Bad,2256.77,185.49104312531875
CUS_0xc288,Temple-Westh,38,470-59-7781,Manager,25876.18,4,6,7,4.0,Standard,71.54,37.37434970434676
CUS_0x8327,Wroughtone,40,590-97-4255,Engineer,28079.86,3,3,20,7.0,Standard,577.91,58.48892992564783
CUS_0x1c1f,Andreas Cremerz,18,547-35-1825,Writer,24922.12,8,4,5,2.0,Standard,407.79,0.0
CUS_0x82a3,Soyoung Kims,28,467-13-7563,Manager,44332.62,9,8,28,8.0,Bad,2380.89,75.71692855733535
CUS_0x2ac8,Michaelr,31,489-33-3435,Engineer,26053.36,8,6,11,0.0,Standard,1339.71,39.72998292782767
CUS_0xc07f,Jeremyi,18,416-52-9051,Architect,42491.46,6,10,15,10.0,Standard,1780.79,55216.0
CUS_0x2e20,Mutikanie,24,774-07-1152,Media_Manager,63847.8,8,3,32,6.0,Standard,2440.4,257.2212678940257
CUS_0xc51c,Caroline Valetkevitchw,44,519-73-2600,Engineer,62475.66,6,8,30,7.0,Bad,2496.64,68.05002536725752
CUS_0x9fd0,Cheer,38,974-82-7446,Developer,140254.92,5,1,12,2.0,Good,663.25,0.0
CUS_0x41bf,Doeringq,44,693-64-7611,Journalist,61990.52,10,10,25,9.0,Bad,3618.91,355.1433958713539
CUS_0x5bce,A.j,29,695-62-7237,Writer,18949.48,0,3,9,2.0,Good,1002.97,27.257366661124237
CUS_0x3bbf,Johannesx,36,753-82-5553,Developer,23304.3,4,628,15,6.0,Standard,366.22,0.0
CUS_0x7651,Slaterv,40,300-72-2019,Manager,57321.36_,10,10,22,7.0,Bad,2224.09,420.8886784375497
CUS_0x259d,Jonasc,21,130-17-0626,Doctor,22433.46,4,219,11,4.0,Good,1078.38,9.530143983210914
CUS_0x3e10,Petery,34,980-19-8289,Entrepreneur,55938.51,9,6,28,9.0,Standard,2672.09,47421.0
CUS_0x43a6,Timb,32,331-17-1290,Manager,41998.55,5,2,12,0.0,Good,67.98,60.31338378468921
CUS_0x112e,Sanog,31,981-03-7949,Mechanic,20162.26,8,4,11,2.0,Standard,660.26,66.24488172410403
CUS_0x867f,Clarken,27,834-62-2160,Musician,18525.13,10,9,34,7.0,Standard,1632.9,18.40803231052605
CUS_0x91ed,Andrea Shalal-Esaf,42,466-76-1644,Doctor,18008.65,3,4,8,4.0,Standard,794.29,39.19348048432072
CUS_0x6a8f,Hudsonj,45,088-45-9859,Lawyer,162687.32,1,5,10,4.0,Good,1194.38,258.47958615305924
CUS_0x6735,illp,36,032-19-7586,Teacher,50473.8,3,7,32,10.0,Standard,1316.91,199.60572150140217
CUS_0x73d,Leika Kiharak,26,990-18-5375,Mechanic,106108.53,4,3,14,4.0,Standard,514.34,80287.0
CUS_0x6cc3,Philip Blenkinsopv,28,513-63-4014,Manager,16090.31,7,5,23,8.0,Bad,1673.31,17.39779271292952
CUS_0x5cde,Sung-wonf,37,073-10-1268,Writer,47032.8,8,3,16,7.0,Standard,1901.62,103.3793064225517
CUS_0xa30f,Boselliy,27,823-14-6544,Architect,9817.065,8,10,24,6.0,Bad,2083.5,14.989485740061474
CUS_0xaa0c,Fabi Chenq,30,913-52-1751,Engineer,79691.7,3,5,10,5.0,Good,472.29,0.0
CUS_0x6400,Drawbaughn,21,510-10-9927,Lawyer,125734.16,3,5,10,5.0,Standard,449.04,401.40817237922585
CUS_0x5abc,Katex,31,559-20-5247,Accountant,59519.79,10,10,31,7.0,Bad,2979.78,174.81884849726933
CUS_0x4132,Martinne Gellers,34,284-00-2393,Entrepreneur,51323.52,9,7,20,10.0,Bad,2461.73,112.47875698675792
CUS_0x5240,Caseyx,38,218-26-5179,Musician,14623.83_,9,6,18,8.0,Bad,3120.15,32.29405360672101
CUS_0x658f,Alisterf,27,763-08-1500,Journalist,144396.68,5,6,4,2.0,Good,923.5,0.0
CUS_0x200a,Danielv,23,965-49-0710,Manager,81288.36_,10,6,17,7.0,Bad,3238.58,383.4599803750568
CUS_0xaa8e,Shengnanx,28,145-74-7622,Doctor,9510.225,10,8,20,7.0,Bad,3923.24,57.91544599465245
CUS_0x2eb0,Jan Strupczewskif,43,376-24-1944,Entrepreneur,26980.83,7,3,6,5.0,Standard,156.14,38.55262710883043
CUS_0xb8e,Emi Emotot,39,155-58-5665,Accountant,33049.87,5,5,11,5.0,Good,692.75,0.0
CUS_0xb62c,Mariusq,34,893-11-0050,Doctor,27880.82,4,5,20,5.0,Standard,1499.92,51.06157152731232
CUS_0x9dc6,David Lawderk,18,850-48-2308,Media_Manager,20111.74,10,9,30,7.0,Bad,3470.89,150.12777847572335
CUS_0x1d79,James Daveyz,30,172-70-6021,Teacher,29661.88,4,7,8,2.0,Good,80.25,0.0
CUS_0x8188,Tarao,19,205-17-8116,Mechanic,63730.08,3,5,7,7.0,Standard,1760.01,54.747015014558535
CUS_0xfbd,Scott Malonek,39,208-16-6908,Manager,64110.51,8,4,6,7.0,Standard,174.22,28.61177628365101
CUS_0xb73,Jeffrey Kerrj,36,888-32-1754,Teacher,51433.89,6,8,30,8.0,Bad,4322.54,137.98287437291208
CUS_0x4916,Jim Finkler,35,270-26-6300,Engineer,19603.315,0,4,6,0.0,Good,1048.56,10.640032525530623
CUS_0x1de3,Leskep,34,541-79-1548,Lawyer,16234.66,10,5,21,11.0,Bad,2466.78,77.07021574812622
CUS_0x8d3f,Matthew Goldsteinq,24,925-73-5530,Entrepreneur,24995.92,5,3,8,0.0,Standard,968.32,45.91062371157364
CUS_0x3811,Regann,44,305-88-2648,Lawyer,82668.78,3,6,20,0.0,Standard,540.04,55.6996651254666
CUS_0x15ec,Phile,30,164-22-8240,Manager,21487.835,1,2,6,3.0,Good,425.9,41.00638370696507
CUS_0x6322,Chris Vellacottt,40,843-12-3405,Lawyer,7451.97,10,6,29,8.0,Bad,1428.75,24.087191263799237
CUS_0x14d0,Huwk,21,271-41-2506,Musician,16141751.0,10,8,18,7.0,Bad,2654.6,192.7401971478064
CUS_0x2f7e,Sabina Zawadzkif,31,109-48-2095,Doctor,1496396.0,4,7,19,3.0,Standard,859.77,167.04391024040052
CUS_0x13fb,Umeshc,22,995-80-1416,Doctor,23537.54,7,4,8,6.0,Standard,174.06,53.55830613914775
CUS_0x9e9b,Alistair Barrt,27,945-31-6025,Journalist,16833.86,1344,8,20,11.0,Bad,4649.55,73.4967014592806
CUS_0x374c,Padraic Halpinj,51,881-30-4578,Engineer,33413.88,5,7,10,4.0,Standard,1270.74,46.39958672663737
CUS_0x7a4a,ita Bosex,18,012-49-4059,Architect,58832.19,8,3,10,0.0,Standard,809.32,16911.0
CUS_0x5b64,Woodallu,38,941-63-3418,Lawyer,14982.0,6,3,17,7.0,Standard,693.77,55522.0
CUS_0x2a47,Chen Aizhum,51,334-68-0617,Engineer,97694.32,5,5,10,2.0,Standard,915.32,247.8332517930024
CUS_0xd97,Valetkevitchy,39,113-67-9836,Doctor,10774.095,3,6,19,5.0,Standard,563.69,16.73832372625553
CUS_0x3cfc,Nate Raymondv,43,571-14-9541,Musician,20348.57,9,8,16,6.0,Bad,3194.2,110.50058159984007
CUS_0x56a5,Siegi,54,791-07-4874,Entrepreneur,38933.58,4,842,9,2.0,Good,149.0,78.40985092746416
CUS_0xae89,Alisterg,19,525-27-7908,Engineer,56141.26,8,4,11,10.0,Standard,932.69,60656.0
CUS_0x436d,Matthewh,48,605-53-6907,Manager,13016.955,5,5,14,4.0,Standard,519.51,7.327678460882679
CUS_0xb5a,Alexu,32,363-61-5055,Architect,54239.94,9,7,29,11.0,Bad,4160.79,275.896875503053
CUS_0x75f,Jessicai,30,992-15-8442,Musician,78188.84,3,6,17,8.0,Standard,605.86,195.10234618875043
